"Privato/Pubblico";"Regione";"Codice edificio";"DO_Y";"DO_X";"Agibilità";"Provincia";"Codice ISTAT";"ID";"X Gauss-Boaga";"gid";"Y Gauss-Boaga";"Comune";
"privato";"Toscana";"FIVI_0158_00385";"44.1597977988704";"10.1307223472427";"A";"MASSA-CARRARA";"9450007";"639";"1590440";"639";"4890260";"Fivizzano";
"privato";"Toscana";"FIVI_0114_00193";"44.1979572279142";"10.1229420444982";"A";"MASSA-CARRARA";"9450007";"640";"1589760";"640";"4894490";"Fivizzano";
"privato";"Toscana";"FIVI_0158_00465";"44.1589149745574";"10.1289546543593";"A";"MASSA-CARRARA";"9450007";"641";"1590300";"641";"4890160";"Fivizzano";
"privato";"Toscana";"FIVI_0114_00193";"44.1979572279142";"10.1229420444982";"A";"MASSA-CARRARA";"9450007";"642";"1589760";"642";"4894490";"Fivizzano";
"privato";"Toscana";"FIVI_0003_00033";"44.1921629129103";"10.1078164294944";"A";"MASSA-CARRARA";"9450007";"643";"1588560";"643";"4893830";"Fivizzano";
"privato";"Toscana";"FIVI_0111_00057";"44.2091878447157";"10.0881088542531";"A";"MASSA-CARRARA";"9450007";"644";"1586960";"644";"4895700";"Fivizzano";
"privato";"Toscana";"FIVI_0004_00162";"44.1899089358022";"10.1081495928583";"B";"MASSA-CARRARA";"9450007";"645";"1588590";"645";"4893580";"Fivizzano";
"privato";"Toscana";"FIVI_0003_00158";"44.1916191924542";"10.1081816329365";"E";"MASSA-CARRARA";"9450007";"646";"1588590";"646";"4893770";"Fivizzano";
"privato";"Toscana";"FIVI_0004_00407";"44.1847902864817";"10.1068025722578";"E";"MASSA-CARRARA";"9450007";"647";"1588490";"647";"4893010";"Fivizzano";
"privato";"Toscana";"FIVI_0158_00523";"44.1585586265477";"10.1285726839962";"F";"MASSA-CARRARA";"9450007";"648";"1590270";"648";"4890120";"Fivizzano";
"privato";"Toscana";"FIVI_0070_00352";"44.2394261049584";"10.1535351194348";"A";"MASSA-CARRARA";"9450007";"649";"1592140";"649";"4899130";"Fivizzano";
"privato";"Toscana";"FIVI_0070_00344";"44.2396936104505";"10.1537908065813";"B";"MASSA-CARRARA";"9450007";"650";"1592160";"650";"4899160";"Fivizzano";
"privato";"Toscana";"FIVI_0069_00196";"44.2370744284058";"10.1546162092152";"B";"MASSA-CARRARA";"9450007";"651";"1592230";"651";"4898870";"Fivizzano";
"privato";"Toscana";"FIVI_0070_00416";"44.2387098058512";"10.1531454410336";"C";"MASSA-CARRARA";"9450007";"652";"1592110";"652";"4899050";"Fivizzano";
"privato";"Toscana";"FIVI_0071_00314";"44.2441868200273";"10.1722889273484";"C";"MASSA-CARRARA";"9450007";"653";"1593630";"653";"4899680";"Fivizzano";
"privato";"Toscana";"FIVI_0070_00391";"44.2388898285541";"10.1531489564793";"C";"MASSA-CARRARA";"9450007";"654";"1592110";"654";"4899070";"Fivizzano";
"privato";"Toscana";"FIVI_0072_00449";"44.245446706173";"10.1810809476055";"D";"MASSA-CARRARA";"9450007";"655";"1594330";"655";"4899830";"Fivizzano";
"privato";"Toscana";"FIVI_0143_00531";"44.1659816398656";"10.1244616393288";"A";"MASSA-CARRARA";"9450007";"656";"1589930";"656";"4890940";"Fivizzano";
"privato";"Toscana";"FIVI_0143_00478";"44.1664378583465";"10.1238449264434";"A";"MASSA-CARRARA";"9450007";"657";"1589880";"657";"4890990";"Fivizzano";
"privato";"Toscana";"FIVI_0143_00531";"44.1659816398656";"10.1244616393288";"C";"MASSA-CARRARA";"9450007";"658";"1589930";"658";"4890940";"Fivizzano";
"privato";"Toscana";"FIVI_0067_00094";"44.2385529143964";"10.1237137218096";"A";"MASSA-CARRARA";"9450007";"659";"1589760";"659";"4899000";"Fivizzano";
"privato";"Toscana";"FIVI_0068_00173";"44.2417575833049";"10.1274065272327";"A";"MASSA-CARRARA";"9450007";"660";"1590050";"660";"4899360";"Fivizzano";
"privato";"Toscana";"FIVI_0067_00175";"44.2378414323058";"10.1228235955188";"A";"MASSA-CARRARA";"9450007";"661";"1589690";"661";"4898920";"Fivizzano";
"privato";"Toscana";"FIVI_0068_00405";"44.2386244403094";"10.1255935102212";"B";"MASSA-CARRARA";"9450007";"662";"1589910";"662";"4899010";"Fivizzano";
"privato";"Toscana";"FIVI_0080_00007";"44.2365960140378";"10.1212972264331";"C";"MASSA-CARRARA";"9450007";"663";"1589570";"663";"4898780";"Fivizzano";
"pubblico";"Toscana";"FIVI_0067_00393";"44.2393148016008";"10.1194704013927";"F";"MASSA-CARRARA";"9450007";"664";"1589420";"664";"4899080";"Fivizzano";
"privato";"Toscana";"FIVI_0103_00165";"44.2126606124503";"10.14725464807";"A";"MASSA-CARRARA";"9450007";"665";"1591680";"665";"4896150";"Fivizzano";
"privato";"Toscana";"FIVI_0143_00541";"44.1657893000706";"10.1257087285672";"A";"MASSA-CARRARA";"9450007";"666";"1590030";"666";"4890920";"Fivizzano";
"pubblico";"Toscana";"FIVI_0067_00254";"44.237039930614";"10.1219317806843";"A";"MASSA-CARRARA";"9450007";"667";"1589620";"667";"4898830";"Fivizzano";
"privato";"Toscana";"FIVI_0158_00390";"44.1597065481617";"10.1308456661981";"A";"MASSA-CARRARA";"9450007";"668";"1590450";"668";"4890250";"Fivizzano";
"privato";"Toscana";"FIVI_0158_00377";"44.1599852470954";"10.1299755547838";"A";"MASSA-CARRARA";"9450007";"669";"1590380";"669";"4890280";"Fivizzano";
"privato";"Toscana";"FIVI_0158_00395";"44.1597090228327";"10.1305955906984";"A";"MASSA-CARRARA";"9450007";"670";"1590430";"670";"4890250";"Fivizzano";
"privato";"Toscana";"FIVI_0164_00627";"44.1524299679454";"10.1015710096234";"A";"MASSA-CARRARA";"9450007";"671";"1588120";"671";"4889410";"Fivizzano";
"privato";"Toscana";"FIVI_0164_00101";"44.1535868870616";"10.1029680594086";"A";"MASSA-CARRARA";"9450007";"672";"1588230";"672";"4889540";"Fivizzano";
"privato";"Toscana";"FIVI_0150_00923";"44.1650086631373";"10.1318224422369";"A";"MASSA-CARRARA";"9450007";"673";"1590520";"673";"4890840";"Fivizzano";
"privato";"Toscana";"FIVI_0158_00387";"44.1598865747621";"10.130849104167";"E";"MASSA-CARRARA";"9450007";"674";"1590450";"674";"4890270";"Fivizzano";
"privato";"Toscana";"FIVI_0052_00175";"44.2465175755477";"10.1466599436";"B";"MASSA-CARRARA";"9450007";"675";"1591580";"675";"4899910";"Fivizzano";
"privato";"Toscana";"FIVI_0052_00285";"44.2463822334687";"10.1511661321269";"B";"MASSA-CARRARA";"9450007";"676";"1591940";"676";"4899900";"Fivizzano";
"privato";"Toscana";"FIVI_0004_00461";"44.2904100634536";"10.1946407090438";"A";"MASSA-CARRARA";"9450007";"677";"1595340";"677";"4904840";"Fivizzano";
"privato";"Toscana";"FIVI_0151_00466";"44.1676853447709";"10.152261366156";"A";"MASSA-CARRARA";"9450007";"678";"1592150";"678";"4891160";"Fivizzano";
"privato";"Toscana";"FIVI_0151_00576";"44.168046655813";"10.1521433198854";"A";"MASSA-CARRARA";"9450007";"679";"1592140";"679";"4891200";"Fivizzano";
"privato";"Toscana";"FIVI_0144_00576";"44.1720700322814";"10.1369609591294";"A";"MASSA-CARRARA";"9450007";"680";"1590920";"680";"4891630";"Fivizzano";
"privato";"Toscana";"FIVI_0135_00326";"44.1813726783725";"10.1248791888272";"A";"MASSA-CARRARA";"9450007";"681";"1589940";"681";"4892650";"Fivizzano";
"privato";"Toscana";"FIVI_0143_00707";"44.1677806768069";"10.1246208888819";"A";"MASSA-CARRARA";"9450007";"682";"1589940";"682";"4891140";"Fivizzano";
"privato";"Toscana";"FIVI_0151_00640";"44.168572851597";"10.1535294420249";"A";"MASSA-CARRARA";"9450007";"683";"1592250";"683";"4891260";"Fivizzano";
"privato";"Toscana";"FIVI_0151_00352";"44.1686716982091";"10.1526558061274";"A";"MASSA-CARRARA";"9450007";"684";"1592180";"684";"4891270";"Fivizzano";
"privato";"Toscana";"FIVI_0144_00468";"44.1725914274125";"10.1388473035382";"A";"MASSA-CARRARA";"9450007";"685";"1591070";"685";"4891690";"Fivizzano";
"privato";"Toscana";"FIVI_0151_00385";"44.1685741140269";"10.1534043865385";"C";"MASSA-CARRARA";"9450007";"686";"1592240";"686";"4891260";"Fivizzano";
"privato";"Toscana";"FIVI_0150_00565";"44.1691084486242";"10.1450343558708";"E";"MASSA-CARRARA";"9450007";"687";"1591570";"687";"4891310";"Fivizzano";
"privato";"Toscana";"FIVI_0144_00523";"44.1723133468879";"10.130586143923";"E";"MASSA-CARRARA";"9450007";"688";"1590410";"688";"4891650";"Fivizzano";
"privato";"Toscana";"FIVI_0110_00407";"44.2028617535153";"10.0715974228427";"A";"MASSA-CARRARA";"9450007";"689";"1585650";"689";"4894980";"Fivizzano";
"privato";"Toscana";"FIVI_0110_00155";"44.2061817172222";"10.0727840344225";"A";"MASSA-CARRARA";"9450007";"690";"1585740";"690";"4895350";"Fivizzano";
"privato";"Toscana";"FIVI_0117_00186";"44.1973111405009";"10.1245566083023";"A";"MASSA-CARRARA";"9450007";"691";"1589890";"691";"4894420";"Fivizzano";
"privato";"Toscana";"FIVI_0114_00252";"44.1974048470348";"10.1241829668332";"A";"MASSA-CARRARA";"9450007";"692";"1589860";"692";"4894430";"Fivizzano";
"privato";"Toscana";"FIVI_0114_00169";"44.1983062070556";"10.124074958546";"A";"MASSA-CARRARA";"9450007";"693";"1589850";"693";"4894530";"Fivizzano";
"privato";"Toscana";"FIVI_0111_00038";"44.2097207745429";"10.0888696673789";"A";"MASSA-CARRARA";"9450007";"694";"1587020";"694";"4895760";"Fivizzano";
"privato";"Toscana";"FIVI_0109_00300";"44.2076583039331";"10.0689307786979";"A";"MASSA-CARRARA";"9450007";"695";"1585430";"695";"4895510";"Fivizzano";
"privato";"Toscana";"FIVI_0081_00256";"44.2360239477512";"10.1245421623027";"A";"MASSA-CARRARA";"9450007";"696";"1589830";"696";"4898720";"Fivizzano";
"privato";"Toscana";"FIVI_0002_00390";"44.1868249777903";"10.1012102935144";"A";"MASSA-CARRARA";"9450007";"697";"1588040";"697";"4893230";"Fivizzano";
"privato";"Toscana";"FIVI_0068_00542";"44.2420817438305";"10.1310445554893";"A";"MASSA-CARRARA";"9450007";"698";"1590340";"698";"4899400";"Fivizzano";
"privato";"Toscana";"FIVI_0081_00447";"44.2334937415695";"10.1254957279914";"B";"MASSA-CARRARA";"9450007";"699";"1589910";"699";"4898440";"Fivizzano";
"privato";"Toscana";"FIVI_0138_00470";"44.1717454369383";"10.0485183064487";"E";"MASSA-CARRARA";"9450007";"700";"1583850";"700";"4891500";"Fivizzano";
"privato";"Toscana";"FIVI_0109_00159";"44.2097204361814";"10.0698442372975";"E";"MASSA-CARRARA";"9450007";"701";"1585500";"701";"4895740";"Fivizzano";
"privato";"Toscana";"FIVI_0109_00636";"44.2068540257962";"10.0682904307293";"E";"MASSA-CARRARA";"9450007";"702";"1585380";"702";"4895420";"Fivizzano";
"privato";"Toscana";"FIVI_0080_00673";"44.2292933295976";"10.113145242011";"E";"MASSA-CARRARA";"9450007";"703";"1588930";"703";"4897960";"Fivizzano";
"privato";"Toscana";"FIVI_0159_00442";"44.1630562859712";"10.1380385429643";"A";"MASSA-CARRARA";"9450007";"704";"1591020";"704";"4890630";"Fivizzano";
"privato";"Toscana";"FIVI_0159_00244";"44.1628762599191";"10.1380350827521";"B";"MASSA-CARRARA";"9450007";"705";"1591020";"705";"4890610";"Fivizzano";
"privato";"Toscana";"FIVI_0159_00247";"44.1628725230695";"10.1384102150919";"C";"MASSA-CARRARA";"9450007";"706";"1591050";"706";"4890610";"Fivizzano";
"privato";"Toscana";"FIVI_0159_00241";"44.1629612901906";"10.1385369900513";"E";"MASSA-CARRARA";"9450007";"707";"1591060";"707";"4890620";"Fivizzano";
"privato";"Toscana";"FIVI_0159_00228";"44.1629662729459";"10.1380368128542";"F";"MASSA-CARRARA";"9450007";"708";"1591020";"708";"4890620";"Fivizzano";
"privato";"Toscana";"FIVI_0159_00247";"44.1628725230695";"10.1384102150919";"F";"MASSA-CARRARA";"9450007";"709";"1591050";"709";"4890610";"Fivizzano";
"privato";"Toscana";"FIVI_0142_00053";"44.1748471045353";"10.1016128755334";"A";"MASSA-CARRARA";"9450007";"710";"1588090";"710";"4891900";"Fivizzano";
"privato";"Toscana";"FIVI_0050_00644";"44.2453320873704";"10.1301048809306";"A";"MASSA-CARRARA";"9450007";"711";"1590260";"711";"4899760";"Fivizzano";
"privato";"Toscana";"FIVI_0050_00615";"44.2453333258469";"10.1299796619161";"A";"MASSA-CARRARA";"9450007";"712";"1590250";"712";"4899760";"Fivizzano";
"privato";"Toscana";"FIVI_0050_00303";"44.2481360747637";"10.1287808226748";"A";"MASSA-CARRARA";"9450007";"713";"1590150";"713";"4900070";"Fivizzano";
"privato";"Toscana";"FIVI_0159_00256";"44.1633088755984";"10.1397943636116";"A";"MASSA-CARRARA";"9450007";"714";"1591160";"714";"4890660";"Fivizzano";
"privato";"Toscana";"FIVI_0158_00078";"44.1649520437369";"10.1284444034055";"A";"MASSA-CARRARA";"9450007";"715";"1590250";"715";"4890830";"Fivizzano";
"privato";"Toscana";"FIVI_0158_00187";"44.1635105958893";"10.1285420000771";"B";"MASSA-CARRARA";"9450007";"716";"1590260";"716";"4890670";"Fivizzano";
"privato";"Toscana";"FIVI_0159_00213";"44.163413846915";"10.1382955540006";"D";"MASSA-CARRARA";"9450007";"717";"1591040";"717";"4890670";"Fivizzano";
"privato";"Toscana";"FIVI_0150_00921";"44.1651048679242";"10.1311989174757";"E";"MASSA-CARRARA";"9450007";"718";"1590470";"718";"4890850";"Fivizzano";
"privato";"Toscana";"FIVI_0003_00106";"44.1917967924388";"10.1084352188132";"A";"MASSA-CARRARA";"9450007";"719";"1588610";"719";"4893790";"Fivizzano";
"privato";"Toscana";"FIVI_0003_00155";"44.191616765469";"10.108431845247";"E";"MASSA-CARRARA";"9450007";"720";"1588610";"720";"4893770";"Fivizzano";
"privato";"Toscana";"FIVI_0003_00106";"44.1917967924388";"10.1084352188132";"E";"MASSA-CARRARA";"9450007";"721";"1588610";"721";"4893790";"Fivizzano";
"privato";"Toscana";"FIVI_0003_00153";"44.1916179790301";"10.1083067390957";"F";"MASSA-CARRARA";"9450007";"722";"1588600";"722";"4893770";"Fivizzano";
"privato";"Toscana";"FIVI_0050_00611";"44.2459596937101";"10.1303673827086";"A";"MASSA-CARRARA";"9450007";"723";"1590280";"723";"4899830";"Fivizzano";
"privato";"Toscana";"FIVI_0081_00109";"44.2312517598639";"10.1337170555458";"B";"MASSA-CARRARA";"9450007";"724";"1590570";"724";"4898200";"Fivizzano";
"privato";"Toscana";"FIVI_0150_00573";"44.1691921935465";"10.1456613827756";"B";"MASSA-CARRARA";"9450007";"725";"1591620";"725";"4891320";"Fivizzano";
"privato";"Toscana";"FIVI_0151_00575";"44.1680416108411";"10.1526435375463";"B";"MASSA-CARRARA";"9450007";"726";"1592180";"726";"4891200";"Fivizzano";
"privato";"Toscana";"FIVI_0150_00922";"44.1650123784963";"10.1314472955043";"B";"MASSA-CARRARA";"9450007";"727";"1590490";"727";"4890840";"Fivizzano";
"privato";"Toscana";"FIVI_0151_00390";"44.1686603387678";"10.1537813073631";"B";"MASSA-CARRARA";"9450007";"728";"1592270";"728";"4891270";"Fivizzano";
"privato";"Toscana";"FIVI_0104_00049";"44.2131244868684";"10.1458867337504";"E";"MASSA-CARRARA";"9450007";"729";"1591570";"729";"4896200";"Fivizzano";
"privato";"Toscana";"FIVI_0054_00189";"44.251557403663";"10.1734373518492";"E";"MASSA-CARRARA";"9450007";"730";"1593710";"730";"4900500";"Fivizzano";
"privato";"Toscana";"FIVI_0050_00218";"44.2488734776126";"10.1270414196219";"E";"MASSA-CARRARA";"9450007";"731";"1590010";"731";"4900150";"Fivizzano";
"privato";"Toscana";"FIVI_0158_00185";"44.1635969034703";"10.1289188539443";"E";"MASSA-CARRARA";"9450007";"732";"1590290";"732";"4890680";"Fivizzano";
"privato";"Toscana";"FIVI_0068_00506";"44.2355934386935";"10.1316716220905";"E";"MASSA-CARRARA";"9450007";"733";"1590400";"733";"4898680";"Fivizzano";
"privato";"Toscana";"FIVI_0088_00239";"44.221508988598";"10.0894624485661";"F";"MASSA-CARRARA";"9450007";"734";"1587050";"734";"4897070";"Fivizzano";
"privato";"Toscana";"FIVI_0158_00163";"44.1638731189561";"10.1282987696595";"A";"MASSA-CARRARA";"9450007";"735";"1590240";"735";"4890710";"Fivizzano";
"privato";"Toscana";"FIVI_0158_00199";"44.1631431300469";"10.1292854078837";"A";"MASSA-CARRARA";"9450007";"736";"1590320";"736";"4890630";"Fivizzano";
"pubblico";"Toscana";"FIVI_0150_00891";"44.16518125505";"10.1325761793417";"A";"MASSA-CARRARA";"9450007";"737";"1590580";"737";"4890860";"Fivizzano";
"privato";"Toscana";"FIVI_0158_00157";"44.1639668359951";"10.1279253444548";"A";"MASSA-CARRARA";"9450007";"738";"1590210";"738";"4890720";"Fivizzano";
"privato";"Toscana";"FIVI_0150_00925";"44.1649087363346";"10.1328211108748";"A";"MASSA-CARRARA";"9450007";"739";"1590600";"739";"4890830";"Fivizzano";
"privato";"Toscana";"FIVI_0150_00897";"44.1651750559038";"10.1332014253958";"A";"MASSA-CARRARA";"9450007";"740";"1590630";"740";"4890860";"Fivizzano";
"privato";"Toscana";"FIVI_0150_00879";"44.1651911665677";"10.131575785238";"A";"MASSA-CARRARA";"9450007";"741";"1590500";"741";"4890860";"Fivizzano";
"privato";"Toscana";"FIVI_0150_00885";"44.1651862119037";"10.132075982354";"A";"MASSA-CARRARA";"9450007";"742";"1590540";"742";"4890860";"Fivizzano";
"privato";"Toscana";"FIVI_0150_00884";"44.1651874507749";"10.1319509330871";"A";"MASSA-CARRARA";"9450007";"743";"1590530";"743";"4890860";"Fivizzano";
"privato";"Toscana";"FIVI_0150_00887";"44.1651824944687";"10.1324511301068";"A";"MASSA-CARRARA";"9450007";"744";"1590570";"744";"4890860";"Fivizzano";
"privato";"Toscana";"FIVI_0158_00507";"44.1587386533255";"10.1285761149163";"A";"MASSA-CARRARA";"9450007";"745";"1590270";"745";"4890140";"Fivizzano";
"privato";"Toscana";"FIVI_0158_00205";"44.1630543525183";"10.1291586461963";"A";"MASSA-CARRARA";"9450007";"746";"1590310";"746";"4890620";"Fivizzano";
"privato";"Toscana";"FIVI_0150_01026";"44.1650738757112";"10.1343251431941";"A";"MASSA-CARRARA";"9450007";"747";"1590720";"747";"4890850";"Fivizzano";
"privato";"Toscana";"FIVI_0158_00070";"44.1648743731568";"10.1271922000223";"A";"MASSA-CARRARA";"9450007";"748";"1590150";"748";"4890820";"Fivizzano";
"privato";"Toscana";"FIVI_0158_00109";"44.1646092663579";"10.1266868658244";"B";"MASSA-CARRARA";"9450007";"749";"1590110";"749";"4890790";"Fivizzano";
"privato";"Toscana";"FIVI_0143_00527";"44.1658040740183";"10.1242081182578";"B";"MASSA-CARRARA";"9450007";"750";"1589910";"750";"4890920";"Fivizzano";
"privato";"Toscana";"FIVI_0158_00102";"44.1646129648267";"10.1263117209592";"C";"MASSA-CARRARA";"9450007";"751";"1590080";"751";"4890790";"Fivizzano";
"privato";"Toscana";"FIVI_0158_00185";"44.1635969034703";"10.1289188539443";"C";"MASSA-CARRARA";"9450007";"752";"1590290";"752";"4890680";"Fivizzano";
"privato";"Toscana";"FIVI_0071_00334";"44.2439103626079";"10.172909636325";"B";"MASSA-CARRARA";"9450007";"753";"1593680";"753";"4899650";"Fivizzano";
"privato";"Toscana";"FIVI_0072_00468";"44.2456293154625";"10.180834114288";"E";"MASSA-CARRARA";"9450007";"754";"1594310";"754";"4899850";"Fivizzano";
"privato";"Toscana";"FIVI_0072_00057";"44.2460100460979";"10.1788378240893";"E";"MASSA-CARRARA";"9450007";"755";"1594150";"755";"4899890";"Fivizzano";
"privato";"Toscana";"FIVI_0057_00524";"44.2500962577697";"10.1928224835298";"E";"MASSA-CARRARA";"9450007";"756";"1595260";"756";"4900360";"Fivizzano";
"privato";"Toscana";"FIVI_0057_00040";"44.2512572307219";"10.1937227317748";"F";"MASSA-CARRARA";"9450007";"757";"1595330";"757";"4900490";"Fivizzano";
"privato";"Toscana";"FIVI_0057_00047";"44.2511672208744";"10.1937209114076";"F";"MASSA-CARRARA";"9450007";"758";"1595330";"758";"4900480";"Fivizzano";
"privato";"Toscana";"FIVI_0055_00051";"44.2551716993923";"10.1808997620613";"F";"MASSA-CARRARA";"9450007";"759";"1594300";"759";"4900910";"Fivizzano";
"privato";"Toscana";"FIVI_0007_00227";"44.2885421243063";"10.192472166574";"A";"MASSA-CARRARA";"9450007";"760";"1595170";"760";"4904630";"Fivizzano";
"privato";"Toscana";"FIVI_0017_00433";"44.2810931772209";"10.198838076501";"B";"MASSA-CARRARA";"9450007";"761";"1595690";"761";"4903810";"Fivizzano";
"privato";"Toscana";"FIVI_0015_00054";"44.2807026019898";"10.1669994137237";"E";"MASSA-CARRARA";"9450007";"762";"1593150";"762";"4903730";"Fivizzano";
"privato";"Toscana";"FIVI_0007_00231";"44.2884494989211";"10.192720961363";"E";"MASSA-CARRARA";"9450007";"763";"1595190";"763";"4904620";"Fivizzano";
"pubblico";"Toscana";"FIVI_0150_00509";"44.1693684565828";"10.1460400394592";"A";"MASSA-CARRARA";"9450007";"764";"1591650";"764";"4891340";"Fivizzano";
"pubblico";"Toscana";"FIVI_0151_00385";"44.1685741140269";"10.1534043865385";"A";"MASSA-CARRARA";"9450007";"765";"1592240";"765";"4891260";"Fivizzano";
"privato";"Toscana";"FIVI_0150_00617";"44.1685021454096";"10.1426461093151";"C";"MASSA-CARRARA";"9450007";"766";"1591380";"766";"4891240";"Fivizzano";
"privato";"Toscana";"FIVI_0149_00589";"44.1661403537553";"10.1174604546827";"A";"MASSA-CARRARA";"9450007";"767";"1589370";"767";"4890950";"Fivizzano";
"privato";"Toscana";"FIVI_0067_00213";"44.2375689343042";"10.123068866959";"B";"MASSA-CARRARA";"9450007";"768";"1589710";"768";"4898890";"Fivizzano";
